,Name,SpectrumId,ClusterId,SubmissionId,species,instrument name,column name,ms instrument name,sample source,disease
220,"Lactic Acid, 2TMS derivative",378175,1273161,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
221,"3,9-Diazabicyclo[4.2.1]nonan-4-one, 9-methyl-",369481,1264561,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
222,"Disiloxane, 1,3-bis(1,1-dimethylethyl)-1,1,3,3-tetramethyl-",369042,1264123,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
223,Unknown,378803,1273789,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
224,Unknown,377479,1272465,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
225,Unknown,377979,1272965,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
226,Unknown,378400,1273386,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
227,Unknown,377026,1272012,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
228,Unknown,369634,1264714,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
229,Unknown,369647,1264727,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
230,"Ethanone,1-(2,3,4,4a,5,9b-hexahydro-2,8-dimethyl-1H-pyrido[4,3-b]indol-5-yl)-2-(4-morpholyl)-",376518,1271504,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
231,Unknown,378876,1273862,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
232,"2,9-Decanedione",369068,1264149,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
233,Unknown,369737,1264817,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
234,Unknown,377566,1272552,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
235,Unknown,369029,1264110,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
236,Unknown,377105,1272091,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
237,Unknown,378948,1273934,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
238,Unknown,378061,1273047,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
239,Unknown,369656,1264736,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
240,Unknown,377605,1272591,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
241,Unknown,378461,1273447,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
242,"Pregnan-20-one, 3-(acetyloxy)-5,6-epoxy-6-methyl-, cyclic 20-(1,2-ethanediyl acetal), (3.beta.,5.beta.,6.beta.)-",376472,1271458,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
243,Unknown,378887,1273873,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
244,Heptadecane,369646,1264726,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
245,Unknown,377617,1272603,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
246,Unknown,378157,1273143,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
247,Unknown,378057,1273043,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
248,Unknown,378084,1273070,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
249,Unknown,378880,1273866,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
250,Unknown,378811,1273797,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
251,Unknown,378418,1273404,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
252,Unknown,377195,1272181,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
253,Unknown,377282,1272268,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
254,Unknown,377090,1272076,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
255,Unknown,378750,1273736,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
256,Unknown,378035,1273021,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
257,Unknown,378074,1273060,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
258,Unknown,369125,1264206,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
259,Unknown,378929,1273915,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
260,Unknown,378054,1273040,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
261,Unknown,377558,1272544,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
262,Unknown,377096,1272082,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
263,"3-Pyridinol, TBDMS derivative",369639,1264719,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
264,Unknown,377175,1272161,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
265,Unknown,378514,1273500,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
266,Unknown,378509,1273495,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
267,Unknown,369088,1264169,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
268,Unknown,377579,1272565,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
269,Unknown,369686,1264766,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
270,Unknown,369990,1265070,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
271,Unknown,377102,1272088,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
272,Unknown,377600,1272586,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
273,Unknown,377124,1272110,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
274,Unknown,378936,1273922,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
275,Unknown,369431,1264511,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
276,Unknown,369559,1264639,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
277,Unknown,378460,1273446,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
278,Unknown,378103,1273089,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
279,Unknown,377555,1272541,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
280,Unknown,378937,1273923,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
281,"Ethanone, 1-(2,3,4,4a,5,9b-hexahydro-2,8-dimethyl-1H-pyrido[4,3-b]indol-5-yl)-2-(1-pyrrolidyl)-",376650,1271636,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
282,Unknown,378126,1273112,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
283,Unknown,377100,1272086,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
284,Unknown,378476,1273462,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
285,Unknown,369250,1264331,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
286,Unknown,369139,1264220,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
287,Unknown,377119,1272105,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
288,Unknown,369970,1265050,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
289,Unknown,378076,1273062,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
290,Unknown,378440,1273426,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
291,Unknown,377079,1272065,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
292,Unknown,377564,1272550,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
293,Unknown,378060,1273046,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
294,Unknown,369984,1265064,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
295,Unknown,369171,1264252,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
296,Unknown,369997,1265077,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
297,"L-Alanine, 2TMS derivative",377673,1272659,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
298,"L-Alanine, 2TMS derivative",376786,1271772,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
299,"L-Alanine, 2TMS derivative",378548,1273534,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
300,"L-Alanine, 2TMS derivative",378176,1273162,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
301,"L-Alanine, 2TMS derivative",377236,1272222,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
302,Unknown,376727,1271713,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
303,Unknown,377569,1272555,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
304,Unknown,378940,1273926,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
305,Unknown,376544,1271530,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
306,Unknown,377112,1272098,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
307,Unknown,378075,1273061,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
308,Unknown,378462,1273448,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
309,Unknown,369515,1264595,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
310,"7-Chloro-3-[3,4-dichlorophenyl]-1-[[1-ethyl-3-piperidinyl]imino]-10-hydroxy-1,3,4,10-tetrahydro-9(2H)-acridinone",369517,1264597,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
311,Unknown,369505,1264585,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
312,"1H-Pyrrole-2-acetic acid, 1-methyl-, methyl ester",369054,1264135,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
313,Unknown,369726,1264806,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
314,Unknown,378915,1273901,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
315,Unknown,378924,1273910,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
316,2-Toluic hydrazide,369052,1264133,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
317,Unknown,378090,1273076,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
318,"Cyclooctasiloxane, hexadecamethyl-",369495,1264575,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
319,"Succinic acid, di(2-phenylphenyl) ester",376534,1271520,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
320,Unknown,369488,1264568,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
321,Unknown,378142,1273128,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
322,Unknown,378078,1273064,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
323,Unknown,369510,1264590,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
324,Unknown,376677,1271663,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
325,Unknown,369424,1264504,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
326,Unknown,378474,1273460,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
327,Unknown,369459,1264539,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
328,Unknown,377576,1272562,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
329,Unknown,378923,1273909,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
330,Unknown,378967,1273953,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
331,Unknown,377184,1272170,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
332,"Glycine, di-TMS",377250,1272236,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
333,"Glycine, di-TMS",377668,1272654,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
334,Unknown,378850,1273836,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
335,"Glycine, di-TMS",376796,1271782,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
336,Unknown,378507,1273493,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
337,"2-Ketoisocaproic acid, TMS derivative",369353,1264434,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
338,Unknown,378409,1273395,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
339,Unknown,377003,1271989,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
340,Unknown,377843,1272829,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
341,Unknown,377536,1272522,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
342,Unknown,378906,1273892,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
343,Unknown,376765,1271751,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
344,Unknown,369377,1264457,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
345,Unknown,378505,1273491,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
346,Unknown,377621,1272607,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
347,Unknown,369525,1264605,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
348,Unknown,377120,1272106,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
349,"Disiloxane, 1,3-bis(1,1-dimethylethyl)-1,1,3,3-tetramethyl-",377253,1272239,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
350,"Disiloxane, 1,3-bis(1,1-dimethylethyl)-1,1,3,3-tetramethyl-",377705,1272691,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
351,"Disiloxane, 1,3-bis(1,1-dimethylethyl)-1,1,3,3-tetramethyl-",378206,1273192,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
352,tert-Butylpentamethyldisiloxane,378569,1273555,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
353,"Disiloxane, 1,3-bis(1,1-dimethylethyl)-1,1,3,3-tetramethyl-",376808,1271794,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
354,Unknown,377713,1272699,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
355,"Hydrazinecarbothioamide, 2-pentylidene-",369514,1264594,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
356,Unknown,369509,1264589,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
357,Unknown,369000,1264083,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
358,Unknown,369396,1264476,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
359,Unknown,377247,1272233,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
360,Unknown,378565,1273551,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
361,Unknown,376793,1271779,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
362,Unknown,378188,1273174,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
363,Unknown,377697,1272683,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
364,Unknown,376697,1271683,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
365,Unknown,378494,1273480,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
366,Unknown,369502,1264582,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
367,Unknown,369034,1264115,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
368,1-Pentamethyldisilyloxyhexadecane,377045,1272031,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
369,Unknown,370004,1265084,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
370,"Succinic acid, octyl 3-oxobut-2-yl ester",369013,1264095,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
371,Unknown,377584,1272570,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
372,"L-Leucine, 2TMS derivative",369562,1264642,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
373,Unknown,377908,1272894,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
374,Unknown,377088,1272074,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
375,Unknown,378912,1273898,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
376,Unknown,377994,1272980,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
377,Unknown,370121,1265164,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
378,Unknown,378933,1273919,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
379,"Cyclotetrasiloxane, octamethyl-",370411,1265413,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
380,Unknown,377129,1272115,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
381,Unknown,378953,1273939,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
382,Unknown,369905,1264985,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
383,Unknown,370798,1265790,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
384,Unknown,378916,1273902,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
385,Unknown,378101,1273087,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
386,Unknown,370564,1265537,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
387,Unknown,370016,1265091,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
388,Unknown,369272,1264353,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
389,Unknown,370540,1265537,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
390,"3-Methylpentan-1-ol, O-tert-butyldimethylsilyl ether",370007,1265085,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
391,Unknown,370767,1265537,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
392,"Glycine, 2TBDMS derivative",369387,1264467,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
393,"3-Methylpentan-1-ol, O-tert-butyldimethylsilyl ether",370005,1265085,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
394,"2,3-Dimethylbutan-2-ol, O-tert-butyldimethylsilyl ether",370017,1265085,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
